q1(deg),q2(deg),q3(deg),q4(deg),q5(deg),q6(deg),q7(deg),tau_1 (Nm),tau_2 (Nm),tau_3 (Nm),tau_4 (Nm),tau_5(Nm),tau_6(Nm),tau_7(Nm),Fx (N),Fy (N),Fz (N),tau_x (Nm),tau_y (Nm),tau_z (Nm)
-65.74677830880809,-59.18209602681185,76.85999996302769,-113.0821252559554,-61.352177091954374,158.40763834944568,83.81929865886832,-0.43337590234097506,-1.8192332061953052,2.9854606235169343,-1.7351891084109752,-0.6619160048727856,0.817157223545243,0.30064303236609374,-4.46352676080818,-8.371300492267647,0.9394234337597327,-2.341937983325465,2.4052619152998966,0.4131875910153949
-65.74666486583932,-59.18217908148635,76.8598827519154,-113.08213402290775,-61.352177201867704,158.40767882417953,83.8192990578122,-0.3812484322697563,-1.8579122095337048,3.0347505394405254,-1.7138669757779723,-0.6612961980283668,0.8268432537477607,0.29510992419356025,-4.419321756872517,-8.430298288741039,0.8513355035977157,-2.358794485450214,2.3977287740950746,0.41074199145425094
-65.74677928323476,-59.18226500299963,76.85981199182082,-113.08213841031954,-61.35226402410429,158.40780024987902,83.81943475135161,-0.39951593206371006,-1.8325522875289262,3.0039652082086286,-1.7136180738574558,-0.6618621819421796,0.824179539316469,0.30035336914433813,-4.453090115179097,-8.391105559126496,0.8514473818466421,-2.347200600562288,2.4010961161657454,0.4126022364679029
-65.74679653512872,-59.18219415349948,76.85999960669136,-113.08212378803887,-61.35217720402556,158.40753204267673,83.8198013726338,-0.39797161280186,-1.8353334221054276,3.020206770183171,-1.728847552247091,-0.659161433515991,0.8238497506453879,0.29855369390340103,-4.418802846818548,-8.437481501594624,0.8683371309295767,-2.3530164963723768,2.393173252492662,0.4136911945714007
-65.74656674563579,-59.182278663299904,76.85992424488208,-113.08213256390248,-61.3522033024008,158.40761811463645,83.8192983176581,-0.42625899002959394,-1.8204734888550953,2.9982673203137185,-1.740532376632895,-0.6621117724197355,0.8206490952901512,0.3000489363220485,-4.477296614037355,-8.34508649857849,0.9090067031677576,-2.3321088226821707,2.40580427186809,0.4128849485546343
-65.74658428480988,-59.182082422880704,76.86000095617224,-113.08213824799334,-61.35235259242498,158.40757472865135,83.81957118474581,-0.4183354735058994,-1.8313088962507067,3.0033932930590126,-1.733533273000939,-0.6615923353994785,0.8210864415739478,0.3007122099170504,-4.491948650489192,-8.374874879193806,0.8962462995898401,-2.3420434640857857,2.4085453253570646,0.4131130961104297
-65.74677934010222,-59.18226500292252,76.86001984474748,-113.08201922921975,-61.35230066143095,158.40761811150114,83.81976479152358,-0.398732136812842,-1.8351483979045962,2.998322466194471,-1.7274421781972338,-0.659227217471358,0.822453290764869,0.3010519485586132,-4.469214595894521,-8.384157349859505,0.8737950066030691,-2.348860873259219,2.405641494940032,0.4126214466193171
-65.74683647225429,-59.18205743103797,76.85992637885943,-113.08200461245733,-61.35217745284008,158.407581447671,83.81930526026127,-0.40303771878963723,-1.8378002146148567,3.0011700227973113,-1.736711191864785,-0.65920270964246,0.8221121657347841,0.30020008271729215,-4.482732668874975,-8.406877052006525,0.8525883538582951,-2.356141101639354,2.4097708171711147,0.4152419693131
-65.74677950182604,-59.182333304805645,76.85987700477789,-113.08201870587514,-61.35226108892152,158.40757470078066,83.8196512698145,-0.3844328777701733,-1.8388248500339608,3.008320607598064,-1.7116882322699287,-0.6599079391919874,0.8239646622439096,0.2990759106755337,-4.439036961738176,-8.375375391647445,0.8495128367678774,-2.3447978443409876,2.398963748400003,0.4125801224024982
-65.74677933942557,-59.18230348649664,76.85989476270993,-113.08213451347369,-61.352237915790575,158.40757470077682,83.81957126397498,-0.42080985020871475,-1.8307763340442054,2.9999447555347083,-1.7348219323986482,-0.6614848662275714,0.8223484894485679,0.30070822593955776,-4.473814947736753,-8.396673431232905,0.9139154322651727,-2.349481246101283,2.411065050911698,0.41462988905784
-65.74666488455978,-59.18227866399488,76.85992271030318,-113.08213792116268,-61.35232248861628,158.40759200284424,83.8193760931983,-0.4033215504762176,-1.8354181651556114,3.0113002641010103,-1.7251751360308891,-0.6598424837695411,0.8225855731707508,0.3004843372689985,-4.448036410661706,-8.383901812193768,0.9097058716759251,-2.3434725334107513,2.404782741681363,0.41518793811773613
-65.74677982662698,-59.182278663300856,76.85993323980196,-113.08191564551635,-61.35220106303245,158.4076181207547,83.8194104163776,-0.43124989600669134,-1.8239058633362482,2.9965804841609365,-1.7479776947173826,-0.6619938005364104,0.820408491678443,0.30128640096278153,-4.497454604157589,-8.395987535447453,0.9182428902216949,-2.34591509490347,2.4121275252992835,0.4145997190965186
-65.74677933934846,-59.18227868204795,76.85988110510802,-113.08213822927226,-61.35210374904146,158.4075769493983,83.8196355893179,-0.40089888810553015,-1.8350340072149267,3.0056692000395606,-1.7294556891053452,-0.6595729872942357,0.8218308311657804,0.3008815366101934,-4.472123248857799,-8.389668557038556,0.8634020103139082,-2.3474142492378167,2.4040913217195943,0.4146376666959174
-65.74666632748455,-59.182278101171036,76.85992183550947,-113.08213841039381,-61.352215358026825,158.40753129005154,83.81947807844404,-0.40293470141674614,-1.852964109195173,3.037221831472846,-1.7359197013623722,-0.6616938762030277,0.824727645422173,0.2996625101297233,-4.454283005435438,-8.461689659790162,0.8784603800571276,-2.3642304489338666,2.4050596078453492,0.4148863573650409
-65.74697557984634,-59.18227821357643,76.85987666768776,-113.082082532597,-61.352264024446555,158.40757470081442,83.81961362449886,-0.4003685850199557,-1.826100366512543,2.9771245678172944,-1.7195189138412608,-0.6581222392060541,0.8201438025498637,0.29787431704396766,-4.476816346340202,-8.327853488591476,0.8599130882125015,-2.336627388554403,2.40387161778209,0.41194294234343365
-65.74677928387833,-59.18227866538291,76.86000146604218,-113.08213839234564,-61.35234203930762,158.40753828885303,83.8195902610393,-0.4258775106022284,-1.817945772299967,2.9811027180820195,-1.7377949181447199,-0.6601374796268034,0.8190226404231509,0.3014412051660779,-4.491303570702016,-8.35810480752161,0.9098039176562347,-2.3389202618812006,2.4093984302177818,0.4143852144611729
-65.74656674563676,-59.18227967518073,76.85989538194151,-113.08223614711747,-61.352393032785955,158.4075821963521,83.8196145676837,-0.42000600189526305,-1.8280963188716148,2.9856728609690393,-1.7310626558169937,-0.6618622435376711,0.8195029577006822,0.2998729933356743,-4.460488443075303,-8.382540116302572,0.8474702776552916,-2.3501826414961515,2.406799182238016,0.41497382606962074
-65.74699585135501,-59.1822786635322,76.85976415921485,-113.08212525595448,-61.352177952423936,158.40761844497305,83.8193912569932,-0.4122849746798181,-1.8338186342825804,3.001276680396933,-1.7261196849793232,-0.6591038826836105,0.8217100764083576,0.3011736830489188,-4.454306912649667,-8.39333358757501,0.9029732614510498,-2.3500905078048535,2.4055813463169295,0.41536911211084104
-65.7466648678519,-59.1823946546993,76.8600472471771,-113.0821384083641,-61.35212759074053,158.40753129006424,83.81929182752103,-0.40239085315253426,-1.8262285185982794,2.9859114786000567,-1.7165601377550637,-0.6586049269035299,0.8211865868248653,0.30262837276177945,-4.454963598239566,-8.369079068596399,0.9230555050185492,-2.3378542611499427,2.402143140431021,0.4123658144627104
-65.74657993614659,-59.182278663300856,76.85999994200529,-113.08201924520695,-61.35217037385068,158.40758144668453,83.8194781617124,-0.3970724176743434,-1.838721691377195,3.013894640898146,-1.7270327832339725,-0.6606382868303899,0.8225410063319767,0.297862538776637,-4.4543260272169976,-8.396408045299424,0.8609967929133071,-2.346757253557946,2.399133270986405,0.41175124425880083
-65.74687746030686,-59.18204144174453,76.86001936136202,-113.0820188738553,-61.352219864183,158.40775683915422,83.8196580090101,-0.397909487762431,-1.8293070569263352,2.9931938061290224,-1.713102995354319,-0.65956371274831,0.8223924738986577,0.30039562769715256,-4.444229140869703,-8.356647566972331,0.8794887380429862,-2.34095952038729,2.402129962526668,0.41344981178260665
-65.74666487253022,-59.18239313896161,76.86003496274522,-113.08224055674073,-61.35226405222049,158.40763541356947,83.81948780472689,-0.43228407974983435,-1.8183688506505564,2.9850768358633815,-1.741342119881327,-0.662762392438947,0.8195544559823593,0.30203401818988107,-4.493316750695774,-8.372815056645546,0.9275897364154905,-2.342269423571135,2.4133222773593803,0.41454297107641797
-65.74666486585065,-59.18218037446968,76.86010360244425,-113.08212523783666,-61.35200616515527,158.40765576255228,83.81961485152021,-0.411340092309175,-1.837049228625995,3.0154397035144362,-1.7328115657031742,-0.660934572970471,0.8215108385359605,0.2964678778801169,-4.452922282823165,-8.340605366628761,0.8857132985836247,-2.3392650373358626,2.40293970223916,0.41372691758278185
-65.7467793394256,-59.1822786633018,76.85988035059778,-113.08220108694528,-61.35224759718561,158.40757478407187,83.81935032223733,-0.40431435073855965,-1.8373048613321772,3.009183056847336,-1.7211378638490054,-0.6602237672860826,0.822430839749173,0.3010275074661784,-4.468042731501871,-8.388843379762195,0.8981833144314912,-2.3467695093240195,2.4047862952643357,0.41368855885480116
-65.74677930749212,-59.182237700904345,76.85989602040996,-113.08213839234655,-61.35226410463209,158.4076181392619,83.81952777398635,-0.4109548044239791,-1.82712533399871,2.988752781269331,-1.7277796800423988,-0.6595493485575893,0.819484419815565,0.30250267908636913,-4.439843234710864,-8.377175625607956,0.8573403046290324,-2.343911042252848,2.396316374273524,0.4117823607783783
-65.74666486584601,-59.1823931931293,76.85988080393791,-113.08201924518312,-61.352134336606376,158.4075987487101,83.81941770502553,-0.40914605673791443,-1.8456869430519227,3.0219898646055334,-1.7355472659071676,-0.6588054302948716,0.82231113915628,0.30123642385134825,-4.452727345025721,-8.362715357451624,0.8856519953648477,-2.335577640616266,2.3957821349986683,0.41104925979190604
-65.74688456221003,-59.18218059957176,76.85989850561234,-113.08213841031834,-61.35222061372174,158.40762036013578,83.81925493540992,-0.4009438540372769,-1.8349338802478223,3.0062362009738273,-1.7261843899491431,-0.6593433015087196,0.8209492934067455,0.3006985796582809,-4.462266749860395,-8.398444886503471,0.8544442171931181,-2.3516984089405533,2.4026596233349635,0.4144228413978213
-65.74666486584789,-59.18218054309063,76.85989226098543,-113.08223908858473,-61.352243537004,158.4076361641378,83.81965734622196,-0.4198725511388512,-1.8276886089862057,3.0072902362119653,-1.7383806575256482,-0.6607433397301534,0.819710942587752,0.29699408406170413,-4.452626379430304,-8.394451621765704,0.904782755649684,-2.340958607235585,2.396509320574243,0.4103381018487344
-65.74656674563676,-59.18235181852825,76.85977320817928,-113.082019247212,-61.35222087286071,158.40784988989668,83.81941021776504,-0.4478833754350077,-1.8129921075647262,2.983662717350997,-1.7562095383916452,-0.66128436488873,0.8176137244251238,0.29851189793120014,-4.501685159223953,-8.374724424469848,0.9433275261116066,-2.336851997011159,2.4086562537885543,0.4117646408323723
-65.74666486584698,-59.18227871974807,76.86009611994668,-113.08223616545044,-61.35217037076523,158.40754867644253,83.81957110142883,-0.40457920516379636,-1.8289880236124993,3.0006399092115417,-1.7274636228775515,-0.6614390309778025,0.8213360107569069,0.3012660935169589,-4.479158001872037,-8.327482188237752,0.8907126904375123,-2.3290356325730497,2.4032705437513804,0.41068184523931694
-65.74666491998057,-59.18231964474443,76.85988174770112,-113.0821384103718,-61.35226402501825,158.40761813617738,83.81950363968153,-0.40247287473769655,-1.832344619084627,2.997190538620454,-1.7217170073878887,-0.6595947493879989,0.8223419846824883,0.2961290266882962,-4.443082999873843,-8.383258367616095,0.9061931062942439,-2.3434286048986235,2.4000408185531255,0.41167740207918346
-65.74677933942557,-59.18227714548103,76.85994173519963,-113.08191705231606,-61.352282016503075,158.4074879626094,83.81965800615168,-0.44021423242285945,-1.825672750010284,3.0033291893071135,-1.7469282402675248,-0.6611661156919553,0.8192387888524811,0.30084057618361354,-4.466310797813843,-8.415985878836421,0.9509656376956322,-2.349260220116917,2.4066362983735017,0.414470801247361
-65.74666502825603,-59.18218054316774,76.85993718234857,-113.08201924721281,-61.35230818471246,158.40761811150543,83.81954042114361,-0.38632887298583,-1.835503388635388,3.005598269613243,-1.7091773248552422,-0.6591991331099163,0.8237351813848449,0.29743110063127126,-4.425343527441315,-8.364909508919034,0.8581780338530609,-2.340003897321883,2.3947665613717,0.41087380886880825
-65.74666502824745,-59.18219437211562,76.85993719100838,-113.08214294558599,-61.35220034733573,158.40761811153922,83.81943475100014,-0.41170393244055636,-1.8269726056578242,2.999050028864783,-1.7195878636235435,-0.6580712598792472,0.8200265052090565,0.2984843951410614,-4.420280497262514,-8.372766459181216,0.9106351481128274,-2.33946434464748,2.3932645505834924,0.41180976661801955
-65.74679249386672,-59.182278719519246,76.85989521465761,-113.08202018909488,-61.3521771752409,158.40757495372046,83.81942826133208,-0.40773929649113,-1.839121887240656,3.0156874362019104,-1.7336898505597673,-0.6609825616546088,0.8207949398069393,0.3025953091613322,-4.464646855493236,-8.42067197148132,0.8825489098927803,-2.3552532145734624,2.4046748008311316,0.41616671987819154
-65.74687794770534,-59.18227259201598,76.85991822982248,-113.08201926595133,-61.3522648572742,158.40764617774857,83.81911847183868,-0.4073785313177488,-1.8193933823526554,2.9855513705005543,-1.7223620125218262,-0.6588293601064956,0.8189752125153471,0.30094794735416885,-4.456741394582577,-8.343465062449633,0.8839703347754748,-2.333829363359882,2.398640634371104,0.413090708935427
-65.74677933942587,-59.182352155744404,76.85988315409614,-113.08212266625725,-61.35226169459912,158.4075754503184,83.81931713729853,-0.40504813042794535,-1.8311270041653227,3.0097686035401767,-1.7303936325964728,-0.6588487698108338,0.8210505881362462,0.3001808272139205,-4.452482371151177,-8.392682291929152,0.876924135253921,-2.3429465955772923,2.397127842099353,0.4133981373368879
-65.74683665896193,-59.18218048695223,76.85992225297407,-113.08197832229322,-61.352264024447024,158.40768798915585,83.81968566420653,-0.41799157830889444,-1.8328263509228735,3.0131635040346234,-1.7410967531460204,-0.6590941953023435,0.8209624909870427,0.29908758032176114,-4.46202553019827,-8.413179986178992,0.8980659376135706,-2.3472121037869744,2.4000458514871803,0.41326116183738426
-65.74657118457458,-59.18239617460113,76.85994019936234,-113.0822600341059,-61.35239600623,158.4076354136832,83.81948758333482,-0.4216581615383948,-1.8287501417781051,3.005589454084733,-1.7343354368777197,-0.6598244468626956,0.819312851862453,0.2973297080540124,-4.440875614435341,-8.395238093357486,0.9163088014276886,-2.3429772441269554,2.3958468745922854,0.411020504743796
-65.74667802630113,-59.18239313687945,76.86024691454399,-113.08201919307932,-61.352220363875354,158.4076181145858,83.81959310843013,-0.3952135880163168,-1.836603522617122,3.0106332934917677,-1.7250960950545275,-0.6582021103602504,0.82199478816588,0.29648242957361076,-4.44669465402716,-8.383682551819575,0.8550461989164316,-2.3420146991118234,2.3939646917683413,0.4107520712747739
-65.74666486584789,-59.18242956424657,76.85970130500158,-113.08223892623367,-61.352264024447024,158.40755152764908,83.81943325000812,-0.40849042811030783,-1.8353603044952131,3.0168176874127,-1.7285468109141409,-0.6581993131087636,0.8221078405336992,0.29808995931757,-4.430031874117153,-8.408074394524192,0.8954815817182179,-2.3456332904876813,2.394133088713155,0.4122286846864086
-65.7467793394531,-59.182491259171734,76.85992740326026,-113.08224053846776,-61.352159897843656,158.40761812075473,83.81927332840348,-0.40742295467979767,-1.8367191935843579,3.017168921053481,-1.7288975832565652,-0.659677668216977,0.8220395518450813,0.3043752668363925,-4.448777136792032,-8.421748379747529,0.8943753388041913,-2.3538042642761403,2.403435421208696,0.41756938911034935
-65.7468818504662,-59.18232015037868,76.85992605178151,-113.08213841663988,-61.352257277552944,158.40759019196778,83.8195300510337,-0.3983842436156629,-1.8357188464084535,3.02050318813876,-1.7174854266394044,-0.65824824437077,0.8219829340413832,0.29765156313642416,-4.400717730026999,-8.4002998008664,0.8876534632913636,-2.3423108827700556,2.38671976442261,0.4109576676879742
-65.74670481636451,-59.18266884828,76.8601285579294,-113.0824826568493,-61.35215990093006,158.40757470078904,83.8196333320327,-0.4175492225613147,-1.8172053818298521,3.000229071884994,-1.7291652214856044,-0.6610712616095475,0.8201474299298146,0.29811710279024795,-4.433021782984011,-8.3673094290074,0.9144684247395684,-2.330553078524699,2.3928252393335763,0.40961275974207073
-65.74677933942914,-59.182394673515844,76.85994123225981,-113.08210041009661,-61.35226169254282,158.40757495063593,83.81926723525314,-0.42895906088042024,-1.8178375002313567,3.0080845452923053,-1.7366015873788345,-0.6614615374793672,0.8199912281526982,0.29911578949940965,-4.402734401184338,-8.395579310100386,0.8785072392573335,-2.3409572506840357,2.389919834597022,0.41073504109200426
-65.74677934544039,-59.18239313711173,76.85989242331144,-113.08206478178253,-61.35215992971714,158.4075769493983,83.81957809920709,-0.39178918093047416,-1.8329705177995632,3.0150755858716063,-1.7135874677019907,-0.6581591555066861,0.822056304943927,0.29598631053881663,-4.429451466726248,-8.394069100916973,0.8818120913997713,-2.337633438693775,2.392843227171875,0.41229831157357094
-65.74679254799746,-59.1823931368823,76.85979862339582,-113.08236349374451,-61.352220613722224,158.40777414225022,83.81936867308819,-0.40602390540085986,-1.8299900920787058,3.0131642273805026,-1.7223780092026635,-0.6615541152288729,0.8225016964264871,0.30104151069744567,-4.4349519404491975,-8.357144200437002,0.9151753369495917,-2.329046480694745,2.3953603545479885,0.4105869622433376
-65.74666486584708,-59.18243411804017,76.86005465937284,-113.08201924721281,-61.35215990091878,158.40775683915422,83.81963799704586,-0.40512415909479066,-1.8437840871585267,3.0318570579344684,-1.724359581820779,-0.6591918532551206,0.8228897847312403,0.29844248725212985,-4.436037484783695,-8.378316695327234,0.8689226720858025,-2.3370429619451265,2.393037394190338,0.4120871078288114
-65.74678367404043,-59.182278663300856,76.86014938714946,-113.08195803434495,-61.35212784365924,158.40753129009013,83.81925863292658,-0.4154868728809874,-1.8229667162130894,2.997051810884994,-1.7242988224478597,-0.6598053187278863,0.8199111743451195,0.29883480007677016,-4.419292824964232,-8.352215446709,0.9667290819520092,-2.329611679415939,2.3973488855300493,0.4137171063200703
-65.7467041607384,-59.182279175486975,76.86006090758028,-113.08197976555516,-61.352284262353486,158.40757470081448,83.81952761270021,-0.4296226909620644,-1.814174584649404,2.9968044274503685,-1.7330825174038624,-0.659972695490524,0.819170885271428,0.2959413324492949,-4.4251086062471545,-8.415886431813723,0.8793663899645764,-2.347195955915981,2.3916190847706273,0.4125492595124337
-65.74677950183437,-59.182182117126,76.8601615102012,-113.08216348498968,-61.352220641825234,158.40763834909916,83.81952803008814,-0.38635159605710545,-1.8478750918091758,3.0333591499940726,-1.7147703294155219,-0.6600568005339033,0.824095209268221,0.3002368328042884,-4.40916780747881,-8.42863229369761,0.8653561270942769,-2.3542837726491515,2.393137839217591,0.4138249258423642
-65.74678063024881,-59.18239313687975,76.86012037897395,-113.0821384666063,-61.35244615665588,158.4074909607717,83.81961384589096,-0.39778801707119804,-1.8422209161236904,3.029726886679259,-1.717680427669486,-0.6600536738856413,0.8231309449797155,0.3029222376160874,-4.407609486274478,-8.432680059634281,0.8944342513488653,-2.3545298405196626,2.3952834821645417,0.4158488280212145
-65.74687594181627,-59.18240679656377,76.85981416962841,-113.08228153348033,-61.352240852199685,158.4075312900517,83.8194347499715,-0.4131701705879366,-1.8196683871517478,3.0021468524367605,-1.7293367838200766,-0.6600353857034855,0.8204304682578856,0.2949253672348296,-4.422879230502883,-8.35591430257048,0.9031852163210001,-2.3294548675432276,2.3883282758915,0.4104762072617303
-65.74678326180742,-59.18218206091044,76.86005888359303,-113.08201908481244,-61.35226177582501,158.40761819482574,83.81934792955072,-0.41295122341746965,-1.8227177614091812,3.0021144970595883,-1.7218000195217777,-0.6600463719769486,0.8208094999917263,0.30072634615899946,-4.424101367175852,-8.377083088820562,0.9159748017424798,-2.337653996013918,2.3954344702444437,0.41265051258447655
-65.74678085518899,-59.18227358516295,76.85988329703841,-113.0821384104195,-61.352238574933295,158.40759493871803,83.81961384588737,-0.38643166664112044,-1.833799771165039,3.001745293126057,-1.7046767559212783,-0.6587325869132119,0.8231501856349713,0.29610052462453906,-4.412211687722374,-8.353544524841004,0.8637167245896717,-2.3370495042380393,2.3914132977442395,0.40954577050128316
-65.74689111099188,-59.1824067993659,76.86001987007892,-113.08213841037733,-61.352128423563464,158.40761811150554,83.81939134016143,-0.4207526796065877,-1.8194217865554145,2.996295460932372,-1.7327042585397932,-0.6607134961694691,0.8182419006292428,0.29969509357833324,-4.448767504674271,-8.371743305805536,0.9124749520098605,-2.3359660272245897,2.396432357475972,0.4116508782892178
-65.74668240517548,-59.18218515277419,76.85999911673572,-113.08201971791486,-61.35230744442117,158.40761811150117,83.81944166551322,-0.402556422322368,-1.8281401016207797,3.00596550229543,-1.7237408312002314,-0.6589476202360958,0.8216358837268338,0.29664833793833334,-4.433429801707275,-8.372311462387346,0.8796030712442897,-2.335610309999648,2.3918396588243844,0.40977752699682946
-65.74657997826796,-59.18249125708968,76.85981828816934,-113.08201924744701,-61.35212758148695,158.40766850117373,83.8194347509876,-0.3922755462461162,-1.8439294027478383,3.0341119188037173,-1.7286806707533642,-0.6579097649605304,0.8216945400046751,0.29865869300472336,-4.42611340411047,-8.42923844178738,0.8535845600767286,-2.3492091410687217,2.387651475145396,0.4125741134133485
-65.74667803832988,-59.18241101967293,76.8600609075546,-113.08206477787175,-61.352445909893326,158.40768107337274,83.81944397030804,-0.43123562517617553,-1.8063811675873311,2.99197630327761,-1.7300631262279276,-0.6607924940884985,0.818619132566273,0.29910178014933997,-4.4204164439401525,-8.35584612665123,0.9512088619376304,-2.324331968528324,2.390721690370474,0.40956795997592244
-65.74677934167806,-59.18218054309073,76.86006032673298,-113.0820192472128,-61.352382517601185,158.4075380359179,83.81914191649072,-0.41847732895186524,-1.8226447196994993,3.00049872984744,-1.7288609789019531,-0.6595414475625802,0.8192923014995724,0.30169046573413205,-4.43974453783459,-8.383347808360575,0.9166479144060574,-2.3402085374837176,2.3974312089361396,0.41391541413007216
-65.74678080681332,-59.182547416502395,76.86004050141702,-113.08226134778414,-61.35212529667969,158.40761811150114,83.81963850693568,-0.4305946698636357,-1.813606581126953,3.0009389715282997,-1.7385145011016725,-0.6583623260950983,0.8192036485735497,0.3005495023433916,-4.438047695741022,-8.382939367601427,0.9372603692200934,-2.332030423998337,2.393287976684216,0.4124061184194237
-65.74656679999303,-59.1824016631529,76.86005578992902,-113.08224055026326,-61.352200625971555,158.40760168458687,83.81961459578291,-0.4093124976050944,-1.8347727201041488,3.028472363107694,-1.7230220247648955,-0.6603063184494203,0.821403234237923,0.2951916880159586,-4.383652029771626,-8.4174965945225,0.9160474834622448,-2.341750563360427,2.382644988499047,0.4081993085470933
-65.74678518584294,-59.18239313688813,76.86005937087126,-113.08215205272754,-61.352220613721755,158.40759493803117,83.81921482515772,-0.3763127630650927,-1.844257469021656,3.0173444278750208,-1.7069563042936498,-0.6591151434260937,0.8230575509178365,0.300576481785068,-4.422732594262731,-8.389455492848606,0.8374166041700146,-2.3489752547364366,2.394217967575713,0.41390925278216395
-65.74666502824775,-59.1824067972838,76.85981658368122,-113.08213582069591,-61.35238545106044,158.40760393286183,83.81934569041802,-0.4253695329861981,-1.8221914476247854,2.9992714846794244,-1.725634651417783,-0.6590246804083931,0.8190403513738624,0.29735426687283667,-4.424193766128052,-8.420947908373883,0.9192065661000974,-2.351693365490412,2.3971368852831096,0.4158823804172713
-65.74677933942557,-59.182278888880234,76.85981424134353,-113.08214296377899,-61.35217717420849,158.4077568401965,83.81963341566912,-0.42014283235472905,-1.8145244439510702,2.9946736790543094,-1.7259014122004277,-0.6588698159724612,0.8189063346211323,0.2947898900589636,-4.432731258749547,-8.370056229512413,0.8872820687656429,-2.339739239548074,2.393712015647934,0.41012532344657243
-65.74677939425213,-59.18261425671028,76.85981880107232,-113.08224055237099,-61.35222061337954,158.40784990017895,83.81926966315204,-0.3912061231699616,-1.823525919836225,2.999023697196995,-1.7049922500015686,-0.6581726504628014,0.821254379375199,0.29707588659479933,-4.427906319499136,-8.406986494859064,0.9411593855259535,-2.345112157282487,2.3979443829055884,0.4131805242402674
