q1(deg),q2(deg),q3(deg),q4(deg),q5(deg),q6(deg),q7(deg),tau_1 (Nm),tau_2 (Nm),tau_3 (Nm),tau_4 (Nm),tau_5(Nm),tau_6(Nm),tau_7(Nm),Fx (N),Fy (N),Fz (N),tau_x (Nm),tau_y (Nm),tau_z (Nm)
85.22685615637215,-84.71252921555525,0.0032939467460521635,-134.93398859684987,0.01783628233139756,90.02228579775132,45.009636296374254,0.13297923908624137,-0.40363909687762795,-0.06956107888877101,-2.102506063188895,-0.4589286919704398,-0.7122684604640447,-0.20263557034761154,-6.757511194939455,1.2933088026310409,4.760065613126897,-0.04728663268861296,1.1309578463262118,-0.36320243109189443
88.12181628250012,-87.11029333355097,0.001374151811181958,-134.93752110733635,0.01761922771270722,90.02221540499328,45.009858780115295,0.41121916435530004,-0.6609069481825393,-0.14386559966264703,-1.9438890570084006,-0.4500598526409332,-0.7163899703900611,-0.2090457773655506,-7.604403621750738,1.6188920053810425,4.784554994443579,0.08531397540822498,1.299966363066246,-0.44711158570112725
89.98267003691822,-89.96876651237265,0.006617704688284425,-134.94980747777322,0.017757246354609808,90.02255921092535,45.009678854479475,0.4757133446762076,-1.1084116053315243,-0.23700911003012762,-1.93955991089869,-0.48035891251819085,-0.7297538653163751,-0.20730693926831947,-7.965503742436424,1.6337454664582642,4.854987428206973,0.05834950440033872,1.3733952878141424,-0.4384654534400301
88.2677639626761,-89.97891242517409,0.0010310080443475932,-134.94891014796133,0.017878929242801173,90.0225524650595,45.009635692535376,-0.5411489374119125,-0.7812561396004427,-0.12147320857094163,-1.9454389854315925,-0.47199121263534427,-0.731445274350818,-0.20598373808113468,-7.041436843043499,1.4974917012381876,4.6811660638941675,-0.26482823012224826,1.161025740500103,-0.08604550446343834
85.40258545821874,-89.97858909903862,0.008723006087327723,-134.94892473041267,0.017879412975251557,90.02259588503792,45.00954267374295,-0.12094473168353956,-0.843622907441391,-0.28776721857280413,-1.916651268015385,-0.46956911901620607,-0.7282770617378526,-0.2101244987947564,-6.96424312363894,1.4299792201551107,4.585626390088894,-0.2551808046214068,1.14122481159144,-0.0954008315557671
75.62129028453529,-89.97999328433714,0.004165389113440869,-134.9491018229439,0.01703922314134813,90.02251580343743,45.00990219084929,-0.5311476572758469,-0.8067258145746896,-0.21264563322140378,-1.8888885117279777,-0.45677119346185496,-0.7250947115782495,-0.20751993683320716,-6.917579517706021,1.3638742399815387,4.510894553408144,-0.3026056435691469,1.1274564751903349,-0.050113402745427846
63.786133865508226,-89.98033247558799,0.0061373373052407846,-134.948813701335,0.017132246826197798,90.0227067482521,45.009904086891524,-0.7429907171410124,-0.8848890916367534,-0.13499011528240634,-1.8770253814619733,-0.46095879695063463,-0.7246583319859099,-0.2061644654067782,-7.141846084735372,1.1683784449268093,4.5292882055493076,-0.4126249560889671,1.1767312375972439,0.027951002889106874
51.99030767265586,-89.97856014016621,0.006611330688718728,-134.9487926211984,0.017987500502401,90.0227021852908,45.00954241764943,-0.7115694937214935,-0.8243502980726785,-0.13626789880289272,-1.888919034916397,-0.46363429066094797,-0.7241921207150817,-0.2082130021701771,-6.9719291025063335,1.1837265422622085,4.525040410128346,-0.4019581757699073,1.1410682894603403,0.013913617983599413
40.131279184569614,-89.97942410511357,0.00692039264032416,-134.94898133810622,0.018096717777073137,90.0226826972339,45.0098152847216,-0.5163839058621945,-0.8767482524113908,-0.20407350727382564,-1.8646630016158325,-0.46531767494785503,-0.7234543940392079,-0.2074401367537832,-7.092382183423061,1.3622183356839157,4.48957285461771,-0.3047217531726352,1.1639958781835507,-0.05806959520078757
28.268337118743524,-89.97982275994457,0.00707815228628278,-134.94890673819108,0.017966513498145962,90.02250930418161,45.00963774581616,-0.4073917896462231,-0.8347016432473632,-0.2637076896043189,-1.902188179723291,-0.4693059634663687,-0.7277446941597464,-0.20888326789897055,-7.033230547846298,1.5148794516807234,4.563336450602909,-0.24275340899930778,1.1537379867043982,-0.09963340274988114
16.401067402889257,-89.97995588472048,0.007174810803634341,-134.94893285895967,0.01774945987417861,90.02232692007004,45.00981528506294,-0.2439942706031855,-0.8898826722237967,-0.31050251637989396,-1.8583376698633287,-0.46552989773654296,-0.7238838227867627,-0.210833363243877,-7.122995295513592,1.6386278526944418,4.478440959707378,-0.1630096121857871,1.168985464692576,-0.16077946574414786
4.593645335581329,-89.97988191628531,0.007627441748814679,-134.94879420482914,0.017395141243631146,90.02259587578855,45.00945330194956,-0.24139348963196378,-0.8716466085245965,-0.23936202582503746,-1.865616796953015,-0.4582239352751136,-0.7293276201884027,-0.20508234175518839,-7.08603150308576,1.4709343246006412,4.47533997807895,-0.18827895871968428,1.1554890539496163,-0.1582342868628646
-7.268764995571949,-89.9799118479905,0.006114070252289592,-134.94919030361947,0.01753237835335941,90.0225090553629,45.0097656697216,-0.2835156742614332,-0.885781020989091,-0.17770729254808895,-1.8679750166966842,-0.44405485931196836,-0.7343264025597924,-0.20715688115077166,-7.141560067859301,1.3146144276098648,4.480423498373293,-0.22227879268808545,1.162628592096774,-0.14218996240157322
-19.128617191525233,-89.97977728123222,0.002362767675630122,-134.94856676093076,0.017748453112935467,90.02263928650909,45.009647300467066,-0.3307792278034888,-0.8479625523795192,-0.1808977672851037,-1.897926234416569,-0.44649070610415276,-0.737104807160819,-0.20744706826094697,-7.112682540365777,1.3790268713255236,4.4842679232764855,-0.22959501487600406,1.155724046374526,-0.12049307250090091
-30.989688302861264,-89.97868519698632,0.002195141632695304,-134.9486460992253,0.017652413039486496,90.02266205033624,45.00975465625086,-0.42145831270242196,-0.8614756466827825,-0.296050384578594,-1.8697463900066906,-0.45845445606820423,-0.7342638589305767,-0.2090107616214687,-7.068024489174402,1.56266558688194,4.469381131654783,-0.22955388644974042,1.1462709007215903,-0.09062807806671302
-42.84773756165355,-89.97899320682998,0.004094761669710549,-134.94861952291043,0.017375055271361375,90.0229275440949,45.009661633624745,-0.5089416878764416,-0.8275744302001288,-0.31743721764884414,-1.8842102610706224,-0.4637763285548541,-0.7344577714961658,-0.21231307179814168,-6.86666845113532,1.5521710751246904,4.476043533353881,-0.2973183018639737,1.1068624913666225,-0.023326212393604995
-54.64340224705445,-89.9805579271456,0.008179502467092523,-134.94899077346219,0.017182160486294357,90.02272611104321,45.00981528494865,-0.671477304566613,-0.8121836193492078,-0.26034517089576426,-1.8653030812706697,-0.47052013249091423,-0.7297045323901401,-0.20939021974593014,-6.885660861404101,1.3877074644497984,4.455426637720379,-0.3601834292038723,1.1121846458908986,0.007775523783698751
-66.49997877824228,-89.98108442400932,0.008405932702241103,-134.94942627575077,0.01805332461936008,90.02259587579701,45.009858780106775,-0.6807737099524832,-0.8359974845297021,-0.23208723597518258,-1.8626673070512838,-0.47092256027130525,-0.7292214625193758,-0.20852914669989825,-7.022827939674362,1.4809279479978508,4.375501775655937,-0.32513600235682727,1.1390662412538046,-0.020784525894642136
-78.17239294430226,-89.97926596457195,0.010668666737570139,-134.9492653906112,0.017566342009453294,90.02237857231344,45.00972470850015,-0.4351442674275204,-0.8819976566478709,-0.3445583086413806,-1.828075095960459,-0.4817707498821591,-0.7228153917359007,-0.21013489993523046,-6.963250217542567,1.799251274262208,4.474503486970705,-0.23075275398092288,1.128412028612262,-0.06526016402646732
-86.84594766000538,-89.97873682471601,0.011606371330030696,-134.9498051556107,0.017479532962869027,90.02265952410805,45.00940368996017,-0.5680245745997096,-0.8483746161608515,-0.2807967014213275,-1.8646617245515222,-0.500879431025807,-0.7247597407060141,-0.20932468161599185,-6.9913266769057305,1.5598927464448706,4.509035164532695,-0.2733995950277522,1.1387749287394955,-0.07517270170105932
-89.87439369305967,-89.97877613802191,0.008851180036994751,-134.94967783117116,0.01768842469070179,90.0225524650595,45.009862516923334,-0.5581523167099325,-0.7951089757592836,-0.2988839047084835,-1.9040453560830286,-0.491231938383847,-0.7280765709257928,-0.211327071341756,-6.937545583301579,1.67605840796084,4.548670424419929,-0.2559745743032705,1.1308117645563853,-0.0659270944563705
-89.93792607977649,-89.85827203195107,0.009186941662498678,-134.94676125491216,0.01762353325162212,90.02285633978894,45.00967886076992,-0.20755618929215056,-0.3219346697716063,-0.30737877143746045,-1.785289206671574,-0.4751730685085272,-0.7234789114473593,-0.2075312541849434,-3.949266474536399,1.6963875544138403,3.362867715945631,-0.03170189313904244,0.41247832371761517,-0.315040417787826
-87.23728791149846,-86.23817340262757,0.005810196283604071,-134.950035919262,0.017562226689652977,90.02257270574158,45.009661549174325,0.2740151656610994,0.22485425286534144,-0.34850119416338415,-1.9918213592237648,-0.517409764147493,-0.7266487121182508,-0.21042264174028374,-3.4420621046834556,2.0431944877840267,4.022520457644488,0.1054298785755745,0.36117121737388747,-0.4491663588702826
-78.89389059304247,-81.40758369567816,0.006634449366834916,-134.9504426907294,0.017009132860537127,90.02224238845383,45.009832402342475,0.43168548696079195,0.4461498792706571,-0.40733283372985607,-1.95036996200273,-0.5392746924334797,-0.7115825032512505,-0.2134547037243331,-3.0636415209711645,1.9932359815269476,3.8800375139473333,0.08627135757107884,0.27442386378920236,-0.457923053216298
-73.18036019818193,-79.01219687932104,0.002452060832951085,-134.9475385346129,0.017033017287035438,90.02233542068913,45.009815285101446,0.326013589847008,0.7513008554234476,-0.24881246292213097,-2.013500767372406,-0.5077359206090969,-0.6965936601373836,-0.21215808480937792,-2.195898547079457,1.5602366438371047,3.897556895730804,-0.012412615943112736,0.1083972631743493,-0.4102240450872142
-61.32081156299197,-74.17950845691962,0.0021025268530268228,-134.9467043906718,0.017042535605510858,90.0222173582754,45.00999972827969,0.2519481475672359,1.0943781929484402,-0.216050166838615,-2.237963994676558,-0.5138948558482845,-0.6826650158603896,-0.20843116015453864,-1.500006764800162,1.4561405817262911,4.36891785416425,-0.061584450439744844,0.017401531808199096,-0.3814629925666982
-49.45903740550724,-69.34488848014901,0.00227289060352116,-134.94357450866016,0.016784791838322828,90.02236607788984,45.0096354406316,0.19821047630234245,1.3995705091820192,-0.40774133330916995,-2.310645493426554,-0.5390292979504591,-0.6479921754865929,-0.21329311575527593,-0.6227060543147265,1.8540729667107674,4.4602244485632,0.0025053656604243496,-0.12447289598287338,-0.39285047931918987
-37.596895090585924,-64.5125400155595,0.0033498740315201793,-134.94677926096836,0.016679220016807796,90.02204213701395,45.009722516092175,0.17333284368562835,1.3524409512132478,-0.5599770812384156,-2.3099743851518886,-0.5542841997257092,-0.6114076981667187,-0.21369974270228484,-0.7203650242075738,2.1293540100962725,4.574557528070391,0.06023905949906018,-0.05728289838713979,-0.41112891797067647
-25.789945041729204,-59.70162452424248,0.00818638862835376,-134.9461695715431,0.01636210745157797,90.0223606384949,45.00927345793388,0.22324310378718132,1.5966784643321636,-0.6022156383614232,-2.307449152072492,-0.5578427313031001,-0.5809270095220168,-0.2154314679209842,0.09428690920211577,2.130544264977284,4.472727287985971,0.07919979417593376,-0.20717704757987349,-0.4392504682753989
-13.960210710095696,-54.86971210932588,0.01009347759778808,-134.94354943904946,0.01701718142717505,90.02223643938427,45.00963543754707,0.5394230907454556,1.6508265092366914,-0.09469080978151219,-2.3499267594755753,-0.47500859363338066,-0.551815426107128,-0.20823718088880958,0.2278733962232731,0.8514499803439607,4.630751253222668,-0.10722883494950944,-0.19227608344327288,-0.4318340914426041
-4.403335605796971,-50.061950332644635,0.002490122924199788,-134.9444961386563,0.016681062453475653,90.02210710146056,45.009815341586894,0.6372636334204574,1.7065703037474071,0.10007675260433495,-2.3804669475246896,-0.44640283423669014,-0.5316535568914504,-0.20510417376488932,0.6941632433590404,0.45012656346969104,4.965180302960898,-0.1712860051340959,-0.22739347989150174,-0.41700044369314504
-0.33384607153933543,-45.675229473437525,0.002343056738555322,-134.94028612562138,0.016661007587932836,90.0222049554433,45.00981528506289,0.6337500670179699,1.9097015601955725,-0.07575731114928698,-2.421204194588344,-0.4792085914243688,-0.49895030379782124,-0.2056479971478674,1.7276906727258756,0.8431612162630059,4.7160886949159195,-0.14004432200319727,-0.4313035349519793,-0.43430146469122205
-0.01589685784612782,-45.05406006742391,0.003928889180748913,-134.93509428241202,0.016714841288360257,90.02220774273255,45.00972227179746,0.506371730667587,2.1002261611859345,-0.1933589937097467,-2.3534018647035366,-0.5141137871133387,-0.47429233567741197,-0.20644111049518796,-0.684873071713313,1.0587503639717686,5.319962542394257,-0.1288495423695707,0.12825405906344775,-0.43923809636760563
0.8870875189921558,-46.63035245298441,0.006447590714255623,-134.93828843152943,0.016418961657090548,90.02185425815658,45.00954241761181,0.39490159886759046,1.0342069567673409,-0.3611305510026682,-2.5805785484108092,-0.5757557919935361,-0.4937433736902195,-0.20864859557594073,-2.074637180787309,0.9902695728328864,5.217317889912248,-0.12468680969053401,0.39229483540022453,-0.44130711253835275
6.552171275069091,-51.37748548969161,0.009259398645362944,-134.93366630974037,0.016549887364206067,90.02194482489442,45.00967885135639,0.5029619088246647,0.6535330010869883,-0.2643612539712088,-2.2290796604799774,-0.5341718504716287,-0.5214772999213274,-0.20842349272965124,-2.908707628822526,1.8944880727715252,5.104103614731675,0.03919373922345317,0.5255006272519356,-0.42678579017913054
17.278485645987157,-56.2072574644754,0.01245943844999024,-134.93059637811606,0.01719319958586397,90.02173082079813,45.00992244734302,0.48466107291292343,0.4747901740207371,-0.21257788994833557,-2.3162216527331356,-0.48796634322036464,-0.5641697497801443,-0.2080092985532696,-4.019096298538579,0.8628412631705382,5.316616152127154,-0.08338387962249459,0.7219659250429924,-0.44633518258743254
29.134448079125743,-61.03835194116809,0.007744592643153007,-134.9293562847916,0.01684582389380677,90.02114543167441,45.00976567384841,0.5476487461480206,0.193064799034342,-0.08976306477287309,-2.260028965281795,-0.4636373295239556,-0.6103423325433116,-0.20562539349250702,-4.4130136527606485,0.9038650907966423,5.045970610940706,-0.05634889908648581,0.752665010734497,-0.4463431403410101
40.93529221916793,-65.8463977536454,0.007292742100726536,-134.9279697087541,0.016494490918872253,90.02168790984844,45.00972226208118,0.5021764339735912,-0.10013206876052116,-0.041880594113656106,-2.1696531636291416,-0.4491176869161044,-0.6369399076978693,-0.20659139356169556,-4.96420020665758,0.8465993531621805,5.49405772887817,-0.08549914872579542,0.8695785461533614,-0.4294620341705468
52.79711550119528,-70.6789046564532,0.006105726639608488,-134.9327430763599,0.017051157135228204,90.02164159571015,45.009772503008,0.43400505100603787,-0.0907188530148331,-0.0051568460509539525,-2.261616275330003,-0.45244720040855085,-0.6633758990743286,-0.20439618485262895,-5.40131121950458,0.9685144471688807,4.974323991001106,-0.0884748679438271,0.9026874451135587,-0.3942274311502688
64.60243084850792,-75.48819378723458,0.005218613787372284,-134.93035436788097,0.017224461307988624,90.02156813346834,45.00958583265023,0.32024025642827136,-0.13442124306105158,-0.06393825597001028,-2.1614333773188923,-0.4613595778158404,-0.6844745062629511,-0.20129249666187363,-5.235827333879065,1.0806832505571866,4.965712277787436,-0.08450351932491103,0.8541181383279818,-0.37847771348348724
76.42535299001268,-80.32269261168327,0.006321374978272448,-134.93398965579178,0.017455495659011395,90.02207147600228,45.00976592577595,0.2475042085783092,-0.28668794631509875,-0.16275590204721208,-2.1663839074436813,-0.47101827139683305,-0.6983863642911083,-0.20849590745076246,-5.742976457057975,1.3566373584541978,5.0509459296486385,-0.05588441213131339,0.954421617209818,-0.36224247930773656
81.72513306153309,-82.72248295961376,0.005122102130025769,-134.93407346883635,0.01787969514946417,90.0219086666557,45.0095851069461,0.5936867531520167,-0.6099406909607109,-0.14148558098732236,-2.0574881186941685,-0.45109745812988383,-0.7122839122488724,-0.20691352594009665,-6.584029988727837,1.346209756776674,4.911486848575585,0.06624176458842301,1.1051539268533812,-0.4844165303640946
88.48650944917159,-87.5539717394184,0.0028737812393526438,-134.93691092820868,0.0177289473838714,90.02253516264473,45.00974275357549,0.48805875118685754,-0.6984461095146871,-0.21825326054845848,-1.921655779226615,-0.44524210500252687,-0.7250780093533531,-0.20713626152580358,-6.635688769453801,1.5344344846479703,4.53565346977606,0.07062329049602543,1.0701723627385413,-0.4359786687941196
89.98003629077381,-89.96360652748103,0.0049777713087967536,-134.94649428048388,0.017567080023973454,90.0226826972339,45.009858695673444,0.34890382381212837,-1.1097326694637304,-0.25073441239483635,-1.7792134244431808,-0.4705809199100073,-0.7352486526200633,-0.207861029292663,-7.688687586680833,1.6245230956024974,4.364079451035939,0.022888130987098847,1.2664789018987013,-0.3876919283424982
89.49151725566429,-89.97626968774213,0.0034473124739822893,-134.94633959307313,0.01777252571362736,90.02261393711605,45.00974551953192,-0.368560208504233,-0.7643379788753202,-0.1400313392789482,-1.9023713456974924,-0.45865250103520844,-0.7336695392209429,-0.21012846734069038,-6.820045492491391,1.247811103867538,4.502750902880933,-0.2749034769931132,1.0976156170363796,-0.11674003606403263
84.73768148739428,-89.98050778422531,0.0035958429821205226,-134.94512668442152,0.017522934381306414,90.02259009726548,45.009999962471646,-0.1928316379181666,-0.8627973902085285,-0.3727045087709999,-1.8494346972447036,-0.45494494382908607,-0.732439585247368,-0.2128169002642599,-7.033223554654877,1.7634180908823003,4.413729295964824,-0.11416093053293934,1.1358391784931403,-0.17700620470114822
74.61605577293919,-89.97954099999518,0.005937332934824746,-134.94553088944423,0.017986764452452304,90.02250913761702,45.009729954108636,-0.558198426148555,-0.8002285905862563,-0.13315467621263002,-1.8728062061154165,-0.4652173384686924,-0.727622416673969,-0.20565202019365125,-6.75918862892826,1.4291774140418505,4.449423148217889,-0.2757880423136837,1.0858202647922273,-0.07888230593251361
62.76079802700651,-89.98128157844225,0.007438335076497207,-134.94492905271804,0.017436037021178363,90.02269999930596,45.009765673732765,-0.46834788149374773,-0.7659480692574929,-0.24439931350726923,-1.8657918325939575,-0.46401487033748634,-0.7262199262078312,-0.20604505813470952,-6.983056371516786,1.506086475089026,4.38249058352641,-0.24767187759299109,1.1284164067361886,-0.08324292805166218
50.95211284489995,-89.98003993431585,0.007557232686876585,-134.9458681927443,0.017642293384692916,90.02259587578479,45.00954241457013,-0.38917912657134024,-0.8011938914374217,-0.2464542396148782,-1.8609535404758797,-0.4588162472791743,-0.7274807056721971,-0.20777839452962374,-6.853225928753551,1.4635551962205926,4.418153649865458,-0.23864241898766705,1.1033456344463062,-0.10377013443307617
39.08998356678358,-89.9805826692387,0.0067625094959663,-134.9449119396872,0.01768842472897941,90.02272610830188,45.009655931199106,-0.3756384547087849,-0.8541977281201146,-0.24549311053076522,-1.831577649347647,-0.4558096512879839,-0.7268002544535637,-0.20615799304085097,-6.942436886353843,1.447176787560811,4.418873243034162,-0.22611916143882546,1.1224041889333058,-0.11549099325170874
27.283539827644756,-89.97948384229052,0.004883611749722273,-134.94525604976778,0.017749456786026407,90.02250905433472,45.00958379052118,-0.3498716941074329,-0.7948318733709788,-0.206665372872917,-1.8787760940342577,-0.4505116604128329,-0.728796533770422,-0.20391102949265152,-6.723574416301897,1.3191008755386608,4.463881540819216,-0.2507467452313684,1.0785324420018463,-0.11011359746215879
15.478645269741529,-89.98084049098448,0.0020902345001717875,-134.94560643244714,0.017609681413158954,90.02242223289782,45.00985869583052,-0.38355730015079315,-0.8450920950205205,-0.2233032350383742,-1.8293386856645497,-0.4519984163431664,-0.7279837382860033,-0.2086705373981352,-6.961352271388745,1.48523531627428,4.3972405440597475,-0.2485653508678045,1.1219502482695918,-0.08370623988214092
3.6781641870263035,-89.98010073560766,0.004055051068288637,-134.9453828556948,0.017021599711995575,90.02248369523251,45.009606309705745,-0.5090600760520037,-0.8474511360088426,-0.27041254979888496,-1.827462286357381,-0.4631114411797849,-0.7272375268837538,-0.20685071604334457,-6.97101856122861,1.5111406740313051,4.348161125929903,-0.28060087783078386,1.1200977660775544,-0.05210794924998653
-8.178104142696904,-89.9802192288573,0.007783796318376859,-134.94525974563285,0.016961613747944474,90.02275221661566,45.00976343355329,-0.5932104727703521,-0.856194221750282,-0.26182480624338295,-1.8296088695292665,-0.4725610166276998,-0.7305796753675199,-0.2054650984597805,-7.029666851641214,1.3544994320361177,4.352645213718617,-0.35775485922421635,1.1321990075567274,-0.008706355858794645
-19.97504389933384,-89.98061243953265,0.008676361064023795,-134.94564734837004,0.018140063382795522,90.02250905433472,45.00986554735782,-0.6511009167978916,-0.8420115843959004,-0.15650608882542674,-1.8356605405034405,-0.471443612826709,-0.7301036158225703,-0.2055913947091978,-6.96971617713062,1.3201266090449841,4.358071796188054,-0.35563554989542506,1.1221572993228928,-0.015472628162299412
-31.834234178095087,-89.98007658053874,0.00784823148087261,-134.94561886063406,0.01835712625237459,90.02255246506422,45.00970375189255,-0.5466387740641336,-0.8657088761758597,-0.2192192249436225,-1.8190074177759135,-0.46868279853275496,-0.7308545270285215,-0.2046270426820855,-6.963873547367598,1.5818429455315728,4.3151727827891015,-0.23643239952563957,1.1138858601984325,-0.08885991872245719
-43.69698793837315,-89.9796579599514,0.007680860362370433,-134.94592446152623,0.017970946592055493,90.022465643648,45.00985869479671,-0.38725894089901547,-0.8668033909342706,-0.34541177743481655,-1.8002898101939921,-0.47400998935710265,-0.7279926577826438,-0.21102033321186453,-6.85090483268746,1.792956658089563,4.281125413684987,-0.15874724684426358,1.0892735778193277,-0.13545975415817496
-49.60238955527046,-89.97996805411458,0.008808752333601209,-134.94596156397841,0.017439265356603905,90.02246564361039,45.00991790949997,-0.2546982016744308,-0.84451417767932,-0.383832148705656,-1.8039773292100587,-0.4696862293365849,-0.7290462686922928,-0.20815357959941955,-6.889286964591351,1.7927738253568444,4.273415309592407,-0.13869543787244332,1.0966106532832969,-0.15341725535447703
-67.3708211001859,-89.98082533673748,0.0085257753580473,-134.94608459242937,0.017412470200995532,90.02238107078229,45.009642270820756,-0.23797434704196663,-0.8647805048566801,-0.3266951995884336,-1.806133877946816,-0.4611501028322239,-0.7303781176032417,-0.2079577368185278,-6.958827069292801,1.662457591466043,4.290496336166919,-0.15234348167719916,1.1114092320178668,-0.15942042265788736
-73.3300536242469,-89.98105176996137,0.008535696584779918,-134.94579540320953,0.017747087650253162,90.02255246608755,45.009822115137816,-0.21830953834359257,-0.8907953556424054,-0.395090587982879,-1.8124306214379584,-0.4601274589718768,-0.7296962594762708,-0.20925420648540313,-7.051164135654845,1.8090598454367577,4.32840254191377,-0.11658513587911554,1.134852456734167,-0.16533435409899402
-83.82525191368791,-89.97900760608333,0.01234947867499707,-134.9463037006011,0.017705797873801114,90.02250909134955,45.0096788421028,-0.6071630140879756,-0.8210251797244957,-0.3190737166405883,-1.8559866503226545,-0.48823782033581486,-0.7305189435131393,-0.20656924369552565,-6.91078088078831,1.6216152620637887,4.409625352908353,-0.30044538965990586,1.1117053223802134,-0.024759894491345996
-89.22319932770313,-89.97875302529347,0.01015511600704996,-134.9461667463028,0.017461827906738687,90.02247313901643,45.00967885135686,-0.5225180295483651,-0.8136152689309364,-0.32019672316976766,-1.8430616707412715,-0.48810143860920935,-0.727257427133244,-0.20531423947114374,-6.859804487944446,1.637237732837482,4.373535634229565,-0.2695788035140425,1.101048393325156,-0.056037107039877396
-89.9841303288585,-89.97919732620328,0.00747030628966862,-134.9459147122145,0.01774834356013864,90.02252929193226,45.00994577124817,-0.10060696418928541,-0.15378390643370018,-0.3359729763145589,-1.7854390192767071,-0.47367480695124636,-0.7208606951633242,-0.2104966017113581,-4.669191351179235,1.7299725386291536,3.770754833170792,-0.10436639322902376,0.5934279008498443,-0.21685022156428033
-89.02514578700155,-88.27127729722741,0.007663249752202818,-134.9476976824741,0.017749375000664362,90.02281217986763,45.009678768074096,0.5053474321800661,0.06903925684698853,-0.36733620119265925,-1.8620679519736094,-0.5238451276882736,-0.7193750326761491,-0.20606695543794112,-4.103256850446258,1.9329350191541108,3.8526903542082183,0.10212781039441717,0.4829496427886983,-0.46608037852127093
